"GEO_ID","NAME","H062001","H062002","H062003","H062004","H062005","H062006","H062007","H062008","H062009","H062010","H062011","H062012","H062013","H062014","H062015","H062016","H062017","H062018","H062019","H062020","H062021","H062022","H062023","H062024",
"1400000US06039000102","Census Tract 1.02, Madera County, California","373","331","0","0","0","13","0","2","62","59","30","26","15","37","26","0","27","19","5","0","0","10","0","42",
"1400000US06039000103","Census Tract 1.03, Madera County, California","550","500","15","8","9","50","3","21","29","18","23","25","22","83","49","19","8","45","39","34","0","0","0","50",
"1400000US06039000104","Census Tract 1.04, Madera County, California","547","500","0","14","0","0","0","0","0","29","63","36","44","28","40","61","40","37","56","35","17","0","0","47",
"1400000US06039000105","Census Tract 1.05, Madera County, California","750","662","0","3","9","2","14","19","38","26","28","18","58","52","37","35","32","99","66","105","14","7","0","88",
"1400000US06039000200","Census Tract 2, Madera County, California","447","284","0","4","2","9","20","19","16","48","40","29","10","8","25","8","16","6","17","2","5","0","0","163",
"1400000US06039000300","Census Tract 3, Madera County, California","1130","1075","0","13","19","45","23","39","78","115","134","79","102","73","34","54","61","148","17","41","0","0","0","55",
"1400000US06039000400","Census Tract 4, Madera County, California","226","131","1","2","16","0","5","9","25","7","18","10","9","22","0","0","0","7","0","0","0","0","0","95",
"1400000US06039000502","Census Tract 5.02, Madera County, California","1000","990","0","8","12","14","12","45","0","32","211","75","69","129","85","89","48","124","9","28","0","0","0","10",
"1400000US06039000503","Census Tract 5.03, Madera County, California","532","456","0","8","0","0","0","0","16","34","15","39","0","49","63","44","39","87","24","38","0","0","0","76",
"1400000US06039000506","Census Tract 5.06, Madera County, California","236","200","0","0","0","0","11","10","0","13","0","0","0","12","0","24","13","64","53","0","0","0","0","36",
"1400000US06039000507","Census Tract 5.07, Madera County, California","387","363","0","10","0","28","11","38","0","18","24","10","37","9","28","60","38","2","40","10","0","0","0","24",
"1400000US06039000508","Census Tract 5.08, Madera County, California","297","276","0","0","0","0","35","22","44","20","20","10","28","85","0","12","0","0","0","0","0","0","0","21",
"1400000US06039000509","Census Tract 5.09, Madera County, California","94","87","0","0","0","0","0","0","10","9","0","0","18","6","7","8","0","6","0","23","0","0","0","7",
"1400000US06039000601","Census Tract 6.01, Madera County, California","1090","1056","8","0","23","56","53","41","150","93","82","55","138","132","74","41","27","57","15","11","0","0","0","34",
"1400000US06039000602","Census Tract 6.02, Madera County, California","539","518","0","5","0","14","0","48","61","82","109","47","43","35","29","11","15","14","0","0","0","5","0","21",
"1400000US06039000700","Census Tract 7, Madera County, California","599","571","0","0","0","0","0","0","11","8","47","47","75","154","34","29","54","38","23","51","0","0","0","28",
"1400000US06039000800","Census Tract 8, Madera County, California","1345","1305","9","0","58","65","30","120","85","139","173","196","50","97","96","28","82","63","0","0","0","14","0","40",
"1400000US06039000900","Census Tract 9, Madera County, California","849","798","0","26","54","52","45","65","126","19","84","52","92","61","25","19","23","55","0","0","0","0","0","51",
"1400000US06039001000","Census Tract 10, Madera County, California","504","334","0","7","6","11","24","48","35","35","11","19","59","9","15","12","6","15","12","4","0","6","0","170",
"1400000US06041101100","Census Tract 1011, Marin County, California","135","125","0","0","0","0","0","0","0","0","0","0","0","19","6","0","12","9","7","15","6","25","26","10",
"1400000US06041101200","Census Tract 1012, Marin County, California","155","149","0","0","0","6","0","0","0","0","0","0","12","0","0","0","6","31","15","7","37","23","12","6",
"1400000US06041102100","Census Tract 1021, Marin County, California","113","113","0","0","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","19","31","43","0","0",
"1400000US06041102201","Census Tract 1022.01, Marin County, California","1521","1512","0","23","44","34","27","31","6","42","29","33","43","16","18","14","7","178","199","351","159","151","107","9",
"1400000US06041103100","Census Tract 1031, Marin County, California","282","278","0","0","4","4","0","0","0","0","0","8","29","7","0","0","0","14","11","45","50","83","23","4",
"1400000US06041103200","Census Tract 1032, Marin County, California","1039","1025","0","0","0","0","11","8","0","0","0","9","0","0","10","42","12","90","82","300","224","171","66","14",
"1400000US06041104101","Census Tract 1041.01, Marin County, California","813","791","0","0","9","16","33","7","0","9","0","9","15","0","8","0","26","38","125","179","154","113","50","22",
"1400000US06041104102","Census Tract 1041.02, Marin County, California","984","974","8","0","10","10","10","15","0","0","0","6","19","20","0","10","39","201","137","289","95","97","8","10",
"1400000US06041104200","Census Tract 1042, Marin County, California","673","668","0","10","0","0","0","0","7","7","0","0","0","0","8","0","0","19","0","198","150","184","85","5",
"1400000US06041104300","Census Tract 1043, Marin County, California","92","81","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","6","20","43","11",
"1400000US06041105000","Census Tract 1050, Marin County, California","515","315","0","0","0","0","0","0","0","0","0","0","15","0","11","10","5","8","6","97","128","17","18","200",
"1400000US06041106001","Census Tract 1060.01, Marin County, California","1063","1057","0","0","0","9","0","4","0","0","0","0","6","9","12","6","39","26","15","282","274","313","62","6",
"1400000US06041106002","Census Tract 1060.02, Marin County, California","533","533","0","9","58","10","9","20","11","9","0","5","0","0","45","9","14","105","37","55","31","79","27","0",
"1400000US06041107000","Census Tract 1070, Marin County, California","343","311","0","0","0","0","9","14","0","5","17","0","18","9","0","0","9","16","0","37","47","57","73","32",
"1400000US06041108100","Census Tract 1081, Marin County, California","326","312","0","0","7","7","7","0","0","0","0","5","0","16","0","0","0","0","17","28","20","109","96","14",
"1400000US06041108200","Census Tract 1082, Marin County, California","1152","1101","0","25","16","61","6","0","0","38","31","11","24","8","0","0","41","91","137","219","167","113","113","51",
"1400000US06041109000","Census Tract 1090, Marin County, California","1857","1820","0","16","8","25","8","17","0","48","56","38","47","30","31","106","104","214","216","396","204","178","78","37",
"1400000US06041110100","Census Tract 1101, Marin County, California","931","894","0","7","29","41","29","7","20","38","17","17","0","0","37","26","17","52","60","234","76","120","67","37",
"1400000US06041110200","Census Tract 1102, Marin County, California","109","101","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","7","8","0","62","16","8",
"1400000US06041111000","Census Tract 1110, Marin County, California","1776","1750","0","17","0","20","8","20","0","30","41","0","23","42","78","66","118","265","228","371","149","221","53","26",
"1400000US06041112100","Census Tract 1121, Marin County, California","863","842","0","0","16","0","6","0","0","14","0","0","14","16","43","30","37","100","139","175","126","64","62","21",
"1400000US06041112200","Census Tract 1122, Marin County, California","2204","2173","0","9","38","28","16","8","24","26","0","27","25","10","70","111","120","387","305","651","252","26","40","31",
"1400000US06041113000","Census Tract 1130, Marin County, California","390","385","0","0","0","0","0","0","0","0","6","7","0","18","0","31","19","63","66","72","21","43","39","5",
"1400000US06041114100","Census Tract 1141, Marin County, California","782","747","0","0","9","0","0","0","8","17","0","0","0","18","32","19","35","63","83","145","195","96","27","35",
"1400000US06041114200","Census Tract 1142, Marin County, California","510","499","0","0","52","11","0","19","0","0","6","0","0","5","10","13","12","43","33","160","58","49","28","11",
"1400000US06041115000","Census Tract 1150, Marin County, California","489","462","0","0","0","0","0","0","0","20","0","0","10","0","31","33","17","47","61","101","55","63","24","27",
"1400000US06041116000","Census Tract 1160, Marin County, California","422","422","0","7","6","0","0","0","0","0","0","0","0","7","0","19","22","40","12","95","94","73","47","0",
"1400000US06041117000","Census Tract 1170, Marin County, California","886","848","0","0","6","7","7","0","0","0","50","32","29","6","18","31","18","98","135","194","104","96","17","38",
"1400000US06041118100","Census Tract 1181, Marin County, California","108","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","9","6","73","12",
"1400000US06041118200","Census Tract 1182, Marin County, California","43","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","19","10","0","0","7",
"1400000US06041119100","Census Tract 1191, Marin County, California","442","436","0","0","6","7","0","0","0","0","0","15","0","0","16","8","7","13","44","133","116","56","15","6",
"1400000US06041119200","Census Tract 1192, Marin County, California","1365","1325","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","163","190","342","192","253","170","40",
"1400000US06041120000","Census Tract 1200, Marin County, California","1199","1163","0","9","0","10","0","0","0","0","0","0","0","9","31","10","55","39","134","291","245","262","68","36",
"1400000US06041121100","Census Tract 1211, Marin County, California","744","710","0","0","20","0","18","16","0","0","0","0","18","0","0","0","0","48","87","183","191","73","56","34",
"1400000US06041121200","Census Tract 1212, Marin County, California","863","863","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","19","8","73","146","432","176","0",
"1400000US06041122000","Census Tract 1220, Marin County, California","55","55","0","0","0","0","0","0","0","11","0","11","0","0","0","0","0","0","0","11","0","11","11","0",
"1400000US06041123000","Census Tract 1230, Marin County, California","232","224","0","0","0","0","4","0","0","0","0","0","0","5","0","4","0","5","8","5","20","43","130","8",
"1400000US06041124100","Census Tract 1241, Marin County, California","842","816","0","0","46","19","0","10","0","8","0","0","0","18","8","9","0","18","12","93","135","246","194","26",
"1400000US06041124200","Census Tract 1242, Marin County, California","819","791","0","22","10","31","9","19","10","0","7","0","9","9","0","9","12","0","38","89","91","142","284","28",
"1400000US06041125000","Census Tract 1250, Marin County, California","1039","1025","0","0","81","7","8","0","0","12","7","19","12","0","27","27","8","35","135","290","161","144","52","14",
"1400000US06041126100","Census Tract 1261, Marin County, California","639","620","0","10","0","0","0","0","0","0","9","0","19","10","7","10","10","54","50","103","92","170","76","19",
"1400000US06041126200","Census Tract 1262, Marin County, California","938","916","0","0","26","13","8","0","18","19","0","11","21","16","13","0","9","222","46","133","98","152","111","22",
"1400000US06041127000","Census Tract 1270, Marin County, California","679","651","9","0","0","7","0","0","0","8","12","15","16","8","7","0","0","14","42","161","101","172","79","28",
"1400000US06041128100","Census Tract 1281, Marin County, California","663","663","0","0","0","0","0","9","0","8","0","0","0","6","0","9","9","52","45","127","100","141","157","0",
"1400000US06041128200","Census Tract 1282, Marin County, California","411","394","0","0","0","0","39","0","0","0","0","0","18","10","27","19","0","0","37","35","43","88","78","17",
"1400000US06041129000","Census Tract 1290, Marin County, California","823","804","5","8","48","35","38","29","9","48","25","47","28","0","10","0","0","63","20","82","146","145","18","19",
"1400000US06041130200","Census Tract 1302, Marin County, California","2253","2224","7","0","0","0","22","10","17","0","0","8","0","9","18","28","44","105","106","307","229","654","660","29",
"1400000US06041131000","Census Tract 1310, Marin County, California","104","96","0","0","1","0","0","0","0","0","0","0","0","9","9","8","20","17","2","0","0","9","21","8",
"1400000US06041132100","Census Tract 1321, Marin County, California","373","343","2","0","0","6","0","4","2","7","20","9","9","6","10","10","7","22","22","47","57","63","40","30",
